Step,Station_ID,Capacity
222,cs_8,0
222,cs_9,0
224,cs_0,0
224,cs_1,0
224,cs_10,0
224,cs_11,2
224,cs_12,0
224,cs_13,0
224,cs_14,0
224,cs_15,0
224,cs_16,0
224,cs_17,0
224,cs_18,0
224,cs_19,0
224,cs_2,0
224,cs_20,0
224,cs_21,0
224,cs_22,0
224,cs_23,1
224,cs_24,0
224,cs_25,1
224,cs_26,2
224,cs_27,0
224,cs_3,0
224,cs_4,1
224,cs_5,0
224,cs_6,1
224,cs_7,0
224,cs_8,0
224,cs_9,0
226,cs_0,0
226,cs_1,0
226,cs_10,0
226,cs_11,2
226,cs_12,0
226,cs_13,0
226,cs_14,0
226,cs_15,0
226,cs_16,0
226,cs_17,0
226,cs_18,0
226,cs_19,0
226,cs_2,0
226,cs_20,0
226,cs_21,0
226,cs_22,0
226,cs_23,1
226,cs_24,0
226,cs_25,1
226,cs_26,2
226,cs_27,0
226,cs_3,0
226,cs_4,1
226,cs_5,0
226,cs_6,1
226,cs_7,0
226,cs_8,0
226,cs_9,0
228,cs_0,0
228,cs_1,0
228,cs_10,0
228,cs_11,2
228,cs_12,0
228,cs_13,0
228,cs_14,0
228,cs_15,0
228,cs_16,0
228,cs_17,0
228,cs_18,0
228,cs_19,0
228,cs_2,0
228,cs_20,0
228,cs_21,0
228,cs_22,0
228,cs_23,1
228,cs_24,0
228,cs_25,1
228,cs_26,2
228,cs_27,0
228,cs_3,0
228,cs_4,1
228,cs_5,0
228,cs_6,1
228,cs_7,0
228,cs_8,0
228,cs_9,0
230,cs_0,0
230,cs_1,0
230,cs_10,0
230,cs_11,2
230,cs_12,0
230,cs_13,0
230,cs_14,0
230,cs_15,0
230,cs_16,0
230,cs_17,0
230,cs_18,0
230,cs_19,0
230,cs_2,0
230,cs_20,0
230,cs_21,0
230,cs_22,0
230,cs_23,1
230,cs_24,0
230,cs_25,1
230,cs_26,2
230,cs_27,0
230,cs_3,0
230,cs_4,1
230,cs_5,0
230,cs_6,1
230,cs_7,0
230,cs_8,0
230,cs_9,0
232,cs_0,0
232,cs_1,0
232,cs_10,0
232,cs_11,2
232,cs_12,0
232,cs_13,0
232,cs_14,0
232,cs_15,0
232,cs_16,0
232,cs_17,0
232,cs_18,0
232,cs_19,0
232,cs_2,0
232,cs_20,0
232,cs_21,0
232,cs_22,0
232,cs_23,1
232,cs_24,0
232,cs_25,1
232,cs_26,2
232,cs_27,0
232,cs_3,0
232,cs_4,1
232,cs_5,0
232,cs_6,1
232,cs_7,0
232,cs_8,0
232,cs_9,0
234,cs_0,0
234,cs_1,0
234,cs_10,0
234,cs_11,2
234,cs_12,0
234,cs_13,0
234,cs_14,0
234,cs_15,0
234,cs_16,0
234,cs_17,0
234,cs_18,0
234,cs_19,0
234,cs_2,0
234,cs_20,0
234,cs_21,0
234,cs_22,0
234,cs_23,1
234,cs_24,0
234,cs_25,1
234,cs_26,2
234,cs_27,0
234,cs_3,0
234,cs_4,1
234,cs_5,0
234,cs_6,1
234,cs_7,0
234,cs_8,0
234,cs_9,0
236,cs_0,0
236,cs_1,0
236,cs_10,0
236,cs_11,2
236,cs_12,0
236,cs_13,0
236,cs_14,0
236,cs_15,0
236,cs_16,0
236,cs_17,0
236,cs_18,0
236,cs_19,0
236,cs_2,0
236,cs_20,0
236,cs_21,0
236,cs_22,0
236,cs_23,1
236,cs_24,0
236,cs_25,1
236,cs_26,2
236,cs_27,0
236,cs_3,0
236,cs_4,1
236,cs_5,0
236,cs_6,1
236,cs_7,0
236,cs_8,0
236,cs_9,0
238,cs_0,0
238,cs_1,0
238,cs_10,0
238,cs_11,2
238,cs_12,0
238,cs_13,0
238,cs_14,0
238,cs_15,0
238,cs_16,0
238,cs_17,0
238,cs_18,0
238,cs_19,0
238,cs_2,0
238,cs_20,0
238,cs_21,0
238,cs_22,0
238,cs_23,1
238,cs_24,0
238,cs_25,1
238,cs_26,2
238,cs_27,0
238,cs_3,0
238,cs_4,1
238,cs_5,0
238,cs_6,1
238,cs_7,0
238,cs_8,0
238,cs_9,0
240,cs_0,0
240,cs_1,0
240,cs_10,0
240,cs_11,2
240,cs_12,0
240,cs_13,0
240,cs_14,0
240,cs_15,0
240,cs_16,0
240,cs_17,0
240,cs_18,0
240,cs_19,0
240,cs_2,0
240,cs_20,0
240,cs_21,0
240,cs_22,0
240,cs_23,1
240,cs_24,0
240,cs_25,1
240,cs_26,2
240,cs_27,0
240,cs_3,0
240,cs_4,1
240,cs_5,0
240,cs_6,2
240,cs_7,0
240,cs_8,0
240,cs_9,0
242,cs_0,0
242,cs_1,0
242,cs_10,0
242,cs_11,2
242,cs_12,0
242,cs_13,0
242,cs_14,0
242,cs_15,0
242,cs_16,0
242,cs_17,0
242,cs_18,0
242,cs_19,0
242,cs_2,0
242,cs_20,0
242,cs_21,0
242,cs_22,0
242,cs_23,1
242,cs_24,0
242,cs_25,1
242,cs_26,2
242,cs_27,0
242,cs_3,0
242,cs_4,1
242,cs_5,0
242,cs_6,2
242,cs_7,0
242,cs_8,0
242,cs_9,0
244,cs_0,0
244,cs_1,0
244,cs_10,0
244,cs_11,2
244,cs_12,0
244,cs_13,0
244,cs_14,0
244,cs_15,0
244,cs_16,0
244,cs_17,0
244,cs_18,0
244,cs_19,0
244,cs_2,0
244,cs_20,0
244,cs_21,0
244,cs_22,0
244,cs_23,1
244,cs_24,0
244,cs_25,1
244,cs_26,2
244,cs_27,0
244,cs_3,0
244,cs_4,1
244,cs_5,0
244,cs_6,2
244,cs_7,0
244,cs_8,0
244,cs_9,0
246,cs_0,0
246,cs_1,0
246,cs_10,0
246,cs_11,2
246,cs_12,0
246,cs_13,0
246,cs_14,0
246,cs_15,0
246,cs_16,0
246,cs_17,0
246,cs_18,0
246,cs_19,0
246,cs_2,0
246,cs_20,0
246,cs_21,0
246,cs_22,0
246,cs_23,1
246,cs_24,0
246,cs_25,1
246,cs_26,2
246,cs_27,0
246,cs_3,0
246,cs_4,1
246,cs_5,0
246,cs_6,2
246,cs_7,0
246,cs_8,0
246,cs_9,0
248,cs_0,0
248,cs_1,0
248,cs_10,0
248,cs_11,2
248,cs_12,0
248,cs_13,0
248,cs_14,0
248,cs_15,0
248,cs_16,0
248,cs_17,0
248,cs_18,0
248,cs_19,0
248,cs_2,0
248,cs_20,0
248,cs_21,0
248,cs_22,0
248,cs_23,1
248,cs_24,0
248,cs_25,1
248,cs_26,2
248,cs_27,0
248,cs_3,0
248,cs_4,1
248,cs_5,0
248,cs_6,2
248,cs_7,0
248,cs_8,0
248,cs_9,0
250,cs_0,0
250,cs_1,0
250,cs_10,0
250,cs_11,1
250,cs_12,0
250,cs_13,0
250,cs_14,0
250,cs_15,0
250,cs_16,0
250,cs_17,0
250,cs_18,0
250,cs_19,0
250,cs_2,1
250,cs_20,0
250,cs_21,0
250,cs_22,0
250,cs_23,1
250,cs_24,0
250,cs_25,1
250,cs_26,2
250,cs_27,0
250,cs_3,0
250,cs_4,1
250,cs_5,0
250,cs_6,2
250,cs_7,0
250,cs_8,0
250,cs_9,0
252,cs_0,0
252,cs_1,0
252,cs_10,0
252,cs_11,1
252,cs_12,0
252,cs_13,0
252,cs_14,0
252,cs_15,0
252,cs_16,0
252,cs_17,0
252,cs_18,0
252,cs_19,0
252,cs_2,1
252,cs_20,0
252,cs_21,0
252,cs_22,0
252,cs_23,1
252,cs_24,0
252,cs_25,1
252,cs_26,2
252,cs_27,0
252,cs_3,0
252,cs_4,1
252,cs_5,0
252,cs_6,2
252,cs_7,0
252,cs_8,0
252,cs_9,1
254,cs_0,0
254,cs_1,0
254,cs_10,0
254,cs_11,1
254,cs_12,0
254,cs_13,0
254,cs_14,0
254,cs_15,0
254,cs_16,0
254,cs_17,0
254,cs_18,0
254,cs_19,0
254,cs_2,1
254,cs_20,0
254,cs_21,0
254,cs_22,0
254,cs_23,1
254,cs_24,0
254,cs_25,1
254,cs_26,2
254,cs_27,0
254,cs_3,0
254,cs_4,1
254,cs_5,0
254,cs_6,2
254,cs_7,0
254,cs_8,0
254,cs_9,1
256,cs_0,0
256,cs_1,0
256,cs_10,0
256,cs_11,1
256,cs_12,0
256,cs_13,0
256,cs_14,0
256,cs_15,0
256,cs_16,0
256,cs_17,0
256,cs_18,0
256,cs_19,0
256,cs_2,1
256,cs_20,0
256,cs_21,0
256,cs_22,0
256,cs_23,1
256,cs_24,0
256,cs_25,1
256,cs_26,2
256,cs_27,0
256,cs_3,0
256,cs_4,1
256,cs_5,0
256,cs_6,2
256,cs_7,0
256,cs_8,0
256,cs_9,1
258,cs_0,0
258,cs_1,1
258,cs_10,0
258,cs_11,1
258,cs_12,0
258,cs_13,0
258,cs_14,0
258,cs_15,0
258,cs_16,0
258,cs_17,0
258,cs_18,0
258,cs_19,0
258,cs_2,1
258,cs_20,0
258,cs_21,0
258,cs_22,0
258,cs_23,0
258,cs_24,0
258,cs_25,0
258,cs_26,2
258,cs_27,0
258,cs_3,0
258,cs_4,1
258,cs_5,0
258,cs_6,2
258,cs_7,1
258,cs_8,0
258,cs_9,1
260,cs_0,0
260,cs_1,1
260,cs_10,0
260,cs_11,1
260,cs_12,0
260,cs_13,0
260,cs_14,0
260,cs_15,0
260,cs_16,0
260,cs_17,0
260,cs_18,0
260,cs_19,0
260,cs_2,1
260,cs_20,0
260,cs_21,0
260,cs_22,0
260,cs_23,0
260,cs_24,0
260,cs_25,0
260,cs_26,2
260,cs_27,0
260,cs_3,0
260,cs_4,1
260,cs_5,0
260,cs_6,2
260,cs_7,1
260,cs_8,0
260,cs_9,1
262,cs_0,0
262,cs_1,1
262,cs_10,0
262,cs_11,1
262,cs_12,0
262,cs_13,0
262,cs_14,0
262,cs_15,0
262,cs_16,0
262,cs_17,0
262,cs_18,0
262,cs_19,0
262,cs_2,1
262,cs_20,0
262,cs_21,0
262,cs_22,0
262,cs_23,0
262,cs_24,0
262,cs_25,0
262,cs_26,2
262,cs_27,0
262,cs_3,0
262,cs_4,1
262,cs_5,0
262,cs_6,2
262,cs_7,1
262,cs_8,0
262,cs_9,1
264,cs_0,0
264,cs_1,1
264,cs_10,0
264,cs_11,1
264,cs_12,0
264,cs_13,0
264,cs_14,0
264,cs_15,0
264,cs_16,0
264,cs_17,0
264,cs_18,0
264,cs_19,0
264,cs_2,1
264,cs_20,0
264,cs_21,0
264,cs_22,0
264,cs_23,0
264,cs_24,0
264,cs_25,0
264,cs_26,2
264,cs_27,0
264,cs_3,0
264,cs_4,1
264,cs_5,0
264,cs_6,2
264,cs_7,1
264,cs_8,0
264,cs_9,1
266,cs_0,0
266,cs_1,1
266,cs_10,0
266,cs_11,1
266,cs_12,0
266,cs_13,0
266,cs_14,0
266,cs_15,0
266,cs_16,0
266,cs_17,0
266,cs_18,0
266,cs_19,0
266,cs_2,1
266,cs_20,0
266,cs_21,0
266,cs_22,0
266,cs_23,0
266,cs_24,0
266,cs_25,0
266,cs_26,2
266,cs_27,0
266,cs_3,0
266,cs_4,1
266,cs_5,0
266,cs_6,2
266,cs_7,1
266,cs_8,0
266,cs_9,1
268,cs_0,0
268,cs_1,1
268,cs_10,0
268,cs_11,1
268,cs_12,0
268,cs_13,0
268,cs_14,0
268,cs_15,0
268,cs_16,0
268,cs_17,0
268,cs_18,0
268,cs_19,0
268,cs_2,1
268,cs_20,0
268,cs_21,0
268,cs_22,0
268,cs_23,0
268,cs_24,0
268,cs_25,0
268,cs_26,2
268,cs_27,0
268,cs_3,0
268,cs_4,1
268,cs_5,0
268,cs_6,2
268,cs_7,1
268,cs_8,0
268,cs_9,1
270,cs_0,0
270,cs_1,1
270,cs_10,0
270,cs_11,1
270,cs_12,0
270,cs_13,0
270,cs_14,0
270,cs_15,0
270,cs_16,0
270,cs_17,0
270,cs_18,0
270,cs_19,0
270,cs_2,1
270,cs_20,0
270,cs_21,0
270,cs_22,0
270,cs_23,0
270,cs_24,0
270,cs_25,0
270,cs_26,2
270,cs_27,0
270,cs_3,0
270,cs_4,1
270,cs_5,0
270,cs_6,2
270,cs_7,1
270,cs_8,0
270,cs_9,1
272,cs_0,0
272,cs_1,1
272,cs_10,0
272,cs_11,1
272,cs_12,0
272,cs_13,0
272,cs_14,0
272,cs_15,0
272,cs_16,0
272,cs_17,0
272,cs_18,0
272,cs_19,0
272,cs_2,1
272,cs_20,0
272,cs_21,0
272,cs_22,0
272,cs_23,0
272,cs_24,0
272,cs_25,0
272,cs_26,2
272,cs_27,0
272,cs_3,0
272,cs_4,1
272,cs_5,0
272,cs_6,2
272,cs_7,1
272,cs_8,0
272,cs_9,1
274,cs_0,0
274,cs_1,1
274,cs_10,0
274,cs_11,1
274,cs_12,0
274,cs_13,0
274,cs_14,0
274,cs_15,0
274,cs_16,0
274,cs_17,0
274,cs_18,0
274,cs_19,0
274,cs_2,1
274,cs_20,0
274,cs_21,0
274,cs_22,0
274,cs_23,0
274,cs_24,0
274,cs_25,0
274,cs_26,2
274,cs_27,0
274,cs_3,0
274,cs_4,1
274,cs_5,0
274,cs_6,2
274,cs_7,1
274,cs_8,0
274,cs_9,1
276,cs_0,0
276,cs_1,1
276,cs_10,0
276,cs_11,1
276,cs_12,0
276,cs_13,0
276,cs_14,0
276,cs_15,0
276,cs_16,0
276,cs_17,0
276,cs_18,0
276,cs_19,0
276,cs_2,1
276,cs_20,0
276,cs_21,0
276,cs_22,0
276,cs_23,0
276,cs_24,0
276,cs_25,0
276,cs_26,2
276,cs_27,0
276,cs_3,0
276,cs_4,1
276,cs_5,0
276,cs_6,2
276,cs_7,1
276,cs_8,0
276,cs_9,1
278,cs_0,0
278,cs_1,1
278,cs_10,0
278,cs_11,1
278,cs_12,0
278,cs_13,0
278,cs_14,0
278,cs_15,0
278,cs_16,0
278,cs_17,0
278,cs_18,0
278,cs_19,0
278,cs_2,1
278,cs_20,0
278,cs_21,0
278,cs_22,0
278,cs_23,0
278,cs_24,0
278,cs_25,0
278,cs_26,2
278,cs_27,0
278,cs_3,0
278,cs_4,1
278,cs_5,0
278,cs_6,2
278,cs_7,1
278,cs_8,0
278,cs_9,1
280,cs_0,0
280,cs_1,1
280,cs_10,0
280,cs_11,1
280,cs_12,0
280,cs_13,0
280,cs_14,0
280,cs_15,0
280,cs_16,0
280,cs_17,0
280,cs_18,0
280,cs_19,0
280,cs_2,1
280,cs_20,0
280,cs_21,0
280,cs_22,0
280,cs_23,0
280,cs_24,0
280,cs_25,0
280,cs_26,2
280,cs_27,0
280,cs_3,0
280,cs_4,1
280,cs_5,0
280,cs_6,2
280,cs_7,1
280,cs_8,0
280,cs_9,1
282,cs_0,0
282,cs_1,1
282,cs_10,0
282,cs_11,1
282,cs_12,0
282,cs_13,0
282,cs_14,0
282,cs_15,0
282,cs_16,0
282,cs_17,0
282,cs_18,0
282,cs_19,0
282,cs_2,1
282,cs_20,0
282,cs_21,0
282,cs_22,0
282,cs_23,0
282,cs_24,0
282,cs_25,0
282,cs_26,2
282,cs_27,0
282,cs_3,0
282,cs_4,1
282,cs_5,0
282,cs_6,2
282,cs_7,1
282,cs_8,0
282,cs_9,1
284,cs_0,0
284,cs_1,1
284,cs_10,0
284,cs_11,1
284,cs_12,0
284,cs_13,0
284,cs_14,0
284,cs_15,0
284,cs_16,0
284,cs_17,0
284,cs_18,0
284,cs_19,0
284,cs_2,1
284,cs_20,0
284,cs_21,0
284,cs_22,0
284,cs_23,0
284,cs_24,0
284,cs_25,0
284,cs_26,2
284,cs_27,0
284,cs_3,0
284,cs_4,1
284,cs_5,0
284,cs_6,2
284,cs_7,1
284,cs_8,0
284,cs_9,1
286,cs_0,0
286,cs_1,1
286,cs_10,0
286,cs_11,1
286,cs_12,0
286,cs_13,0
286,cs_14,0
286,cs_15,0
286,cs_16,0
286,cs_17,0
286,cs_18,0
286,cs_19,0
286,cs_2,1
286,cs_20,0
286,cs_21,0
286,cs_22,0
286,cs_23,0
286,cs_24,0
286,cs_25,0
286,cs_26,2
286,cs_27,0
286,cs_3,0
286,cs_4,1
286,cs_5,0
286,cs_6,2
286,cs_7,1
286,cs_8,0
286,cs_9,1
288,cs_0,0
288,cs_1,1
288,cs_10,0
288,cs_11,1
288,cs_12,0
288,cs_13,0
288,cs_14,0
288,cs_15,0
288,cs_16,0
288,cs_17,0
288,cs_18,0
288,cs_19,0
288,cs_2,1
288,cs_20,0
288,cs_21,0
288,cs_22,0
288,cs_23,0
288,cs_24,0
288,cs_25,0
288,cs_26,2
288,cs_27,0
288,cs_3,0
288,cs_4,1
288,cs_5,0
288,cs_6,2
288,cs_7,1
288,cs_8,0
288,cs_9,1
290,cs_0,0
290,cs_1,1
290,cs_10,0
290,cs_11,1
290,cs_12,0
290,cs_13,0
290,cs_14,0
290,cs_15,0
290,cs_16,0
290,cs_17,0
290,cs_18,0
290,cs_19,0
290,cs_2,1
290,cs_20,0
290,cs_21,0
290,cs_22,0
290,cs_23,0
290,cs_24,0
290,cs_25,0
290,cs_26,2
290,cs_27,0
290,cs_3,0
290,cs_4,1
290,cs_5,0
290,cs_6,2
290,cs_7,1
290,cs_8,0
290,cs_9,1
292,cs_0,0
292,cs_1,2
292,cs_10,0
292,cs_11,1
292,cs_12,0
292,cs_13,0
292,cs_14,0
292,cs_15,0
292,cs_16,0
292,cs_17,0
292,cs_18,0
292,cs_19,0
292,cs_2,1
292,cs_20,0
292,cs_21,0
292,cs_22,0
292,cs_23,0
292,cs_24,0
292,cs_25,0
292,cs_26,2
292,cs_27,0
292,cs_3,0
292,cs_4,1
292,cs_5,0
292,cs_6,2
292,cs_7,1
292,cs_8,0
292,cs_9,1
294,cs_0,0
294,cs_1,2
294,cs_10,0
294,cs_11,2
294,cs_12,0
294,cs_13,0
294,cs_14,0
294,cs_15,0
294,cs_16,0
294,cs_17,0
294,cs_18,0
294,cs_19,0
294,cs_2,1
294,cs_20,0
294,cs_21,0
294,cs_22,0
294,cs_23,0
294,cs_24,0
294,cs_25,0
294,cs_26,2
294,cs_27,0
294,cs_3,0
294,cs_4,0
294,cs_5,0
294,cs_6,2
294,cs_7,1
294,cs_8,0
294,cs_9,1
296,cs_0,0
296,cs_1,2
296,cs_10,0
296,cs_11,2
296,cs_12,0
296,cs_13,0
296,cs_14,0
296,cs_15,0
296,cs_16,0
296,cs_17,0
296,cs_18,0
296,cs_19,0
296,cs_2,1
296,cs_20,0
296,cs_21,0
296,cs_22,0
296,cs_23,0
296,cs_24,0
296,cs_25,0
296,cs_26,2
296,cs_27,0
296,cs_3,0
296,cs_4,0
296,cs_5,0
296,cs_6,2
296,cs_7,1
296,cs_8,0
296,cs_9,1
298,cs_0,0
298,cs_1,2
298,cs_10,0
298,cs_11,2
298,cs_12,0
298,cs_13,0
298,cs_14,0
298,cs_15,1
298,cs_16,0
298,cs_17,0
298,cs_18,0
298,cs_19,0
298,cs_2,0
298,cs_20,0
298,cs_21,0
298,cs_22,0
298,cs_23,0
298,cs_24,0
298,cs_25,0
298,cs_26,2
298,cs_27,0
298,cs_3,0
298,cs_4,0
298,cs_5,0
298,cs_6,2
298,cs_7,1
298,cs_8,0
298,cs_9,1
300,cs_0,0
300,cs_1,2
300,cs_10,0
300,cs_11,2
300,cs_12,0
300,cs_13,0
300,cs_14,0
300,cs_15,1
300,cs_16,0
300,cs_17,0
300,cs_18,0
300,cs_19,0
300,cs_2,0
300,cs_20,0
300,cs_21,0
300,cs_22,0
300,cs_23,0
300,cs_24,0
300,cs_25,0
300,cs_26,2
300,cs_27,0
300,cs_3,0
300,cs_4,0
300,cs_5,0
300,cs_6,2
300,cs_7,1
300,cs_8,0
300,cs_9,1
302,cs_0,0
302,cs_1,2
302,cs_10,0
302,cs_11,2
302,cs_12,0
302,cs_13,0
302,cs_14,0
302,cs_15,1
302,cs_16,0
302,cs_17,0
302,cs_18,1
302,cs_19,0
302,cs_2,0
302,cs_20,0
302,cs_21,0
302,cs_22,0
302,cs_23,0
302,cs_24,0
302,cs_25,0
302,cs_26,2
302,cs_27,0
302,cs_3,0
302,cs_4,0
302,cs_5,0
302,cs_6,2
302,cs_7,0
302,cs_8,0
302,cs_9,1
304,cs_0,0
304,cs_1,2
304,cs_10,0
304,cs_11,1
304,cs_12,0
304,cs_13,0
304,cs_14,0
304,cs_15,1
304,cs_16,0
304,cs_17,0
304,cs_18,1
304,cs_19,0
304,cs_2,1
304,cs_20,0
304,cs_21,0
304,cs_22,0
304,cs_23,0
304,cs_24,0
304,cs_25,0
304,cs_26,2
304,cs_27,0
304,cs_3,0
304,cs_4,0
304,cs_5,0
304,cs_6,2
304,cs_7,0
304,cs_8,0
304,cs_9,1
306,cs_0,0
306,cs_1,2
306,cs_10,0
306,cs_11,2
306,cs_12,0
306,cs_13,0
306,cs_14,0
306,cs_15,1
306,cs_16,0
306,cs_17,0
306,cs_18,1
306,cs_19,0
306,cs_2,1
306,cs_20,0
306,cs_21,0
306,cs_22,0
306,cs_23,0
306,cs_24,0
306,cs_25,0
306,cs_26,1
306,cs_27,0
306,cs_3,0
306,cs_4,0
306,cs_5,0
306,cs_6,2
306,cs_7,0
306,cs_8,0
306,cs_9,1
308,cs_0,0
308,cs_1,2
308,cs_10,0
308,cs_11,2
308,cs_12,0
308,cs_13,0
308,cs_14,0
308,cs_15,1
308,cs_16,0
308,cs_17,0
308,cs_18,1
308,cs_19,0
308,cs_2,1
308,cs_20,0
308,cs_21,0
308,cs_22,0
308,cs_23,0
308,cs_24,0
308,cs_25,0
308,cs_26,1
308,cs_27,0
308,cs_3,0
308,cs_4,0
308,cs_5,0
308,cs_6,2
308,cs_7,0
308,cs_8,0
308,cs_9,1
310,cs_0,0
310,cs_1,2
310,cs_10,0
310,cs_11,2
310,cs_12,0
310,cs_13,0
310,cs_14,0
310,cs_15,1
310,cs_16,0
310,cs_17,0
310,cs_18,1
310,cs_19,0
310,cs_2,1
310,cs_20,0
310,cs_21,0
310,cs_22,0
310,cs_23,0
310,cs_24,0
310,cs_25,0
310,cs_26,1
310,cs_27,0
310,cs_3,0
310,cs_4,0
310,cs_5,0
310,cs_6,2
310,cs_7,0
310,cs_8,0
310,cs_9,1
312,cs_0,0
312,cs_1,2
312,cs_10,0
312,cs_11,2
312,cs_12,0
312,cs_13,0
312,cs_14,0
312,cs_15,1
312,cs_16,0
312,cs_17,0
312,cs_18,1
312,cs_19,0
312,cs_2,1
312,cs_20,0
312,cs_21,0
312,cs_22,0
312,cs_23,0
312,cs_24,0
312,cs_25,0
312,cs_26,1
312,cs_27,0
312,cs_3,0
312,cs_4,0
312,cs_5,0
312,cs_6,2
312,cs_7,0
312,cs_8,0
312,cs_9,1
314,cs_0,0
314,cs_1,2
314,cs_10,0
314,cs_11,2
314,cs_12,0
314,cs_13,0
314,cs_14,0
314,cs_15,1
314,cs_16,0
314,cs_17,0
314,cs_18,2
314,cs_19,0
314,cs_2,1
314,cs_20,0
314,cs_21,0
314,cs_22,0
314,cs_23,0
314,cs_24,0
314,cs_25,0
314,cs_26,1
314,cs_27,0
314,cs_3,0
314,cs_4,0
314,cs_5,0
314,cs_6,2
314,cs_7,0
314,cs_8,0
314,cs_9,1
316,cs_0,0
316,cs_1,2
316,cs_10,0
316,cs_11,2
316,cs_12,0
316,cs_13,0
316,cs_14,0
316,cs_15,1
316,cs_16,0
316,cs_17,0
316,cs_18,2
316,cs_19,0
316,cs_2,1
316,cs_20,0
316,cs_21,0
316,cs_22,0
316,cs_23,0
316,cs_24,0
316,cs_25,0
316,cs_26,1
316,cs_27,0
316,cs_3,0
316,cs_4,0
316,cs_5,0
316,cs_6,2
316,cs_7,0
316,cs_8,0
316,cs_9,1
318,cs_0,0
318,cs_1,2
318,cs_10,0
318,cs_11,2
318,cs_12,0
318,cs_13,0
318,cs_14,0
318,cs_15,1
318,cs_16,0
318,cs_17,0
318,cs_18,2
318,cs_19,0
318,cs_2,1
318,cs_20,0
318,cs_21,0
318,cs_22,0
318,cs_23,0
318,cs_24,0
318,cs_25,0
318,cs_26,1
318,cs_27,0
318,cs_3,0
318,cs_4,0
318,cs_5,0
318,cs_6,2
318,cs_7,0
318,cs_8,0
318,cs_9,1
320,cs_0,0
320,cs_1,2
320,cs_10,0
320,cs_11,2
320,cs_12,0
320,cs_13,0
320,cs_14,0
320,cs_15,1
320,cs_16,0
320,cs_17,0
320,cs_18,2
320,cs_19,0
320,cs_2,1
320,cs_20,0
320,cs_21,0
320,cs_22,0
320,cs_23,0
320,cs_24,0
320,cs_25,0
320,cs_26,1
320,cs_27,0
320,cs_3,0
320,cs_4,0
320,cs_5,0
320,cs_6,2
320,cs_7,0
320,cs_8,0
320,cs_9,1
322,cs_0,0
322,cs_1,2
322,cs_10,0
322,cs_11,2
322,cs_12,0
322,cs_13,0
322,cs_14,0
322,cs_15,1
322,cs_16,0
322,cs_17,0
322,cs_18,2
322,cs_19,0
322,cs_2,1
322,cs_20,0
322,cs_21,0
322,cs_22,0
322,cs_23,0
322,cs_24,0
322,cs_25,0
322,cs_26,1
322,cs_27,0
322,cs_3,0
322,cs_4,0
322,cs_5,0
322,cs_6,2
322,cs_7,0
322,cs_8,0
322,cs_9,1
324,cs_0,0
324,cs_1,2
324,cs_10,0
324,cs_11,2
324,cs_12,0
324,cs_13,0
324,cs_14,0
324,cs_15,1
324,cs_16,0
324,cs_17,0
324,cs_18,2
324,cs_19,0
324,cs_2,1
324,cs_20,0
324,cs_21,0
324,cs_22,0
324,cs_23,0
324,cs_24,0
324,cs_25,0
324,cs_26,1
324,cs_27,0
324,cs_3,0
324,cs_4,0
324,cs_5,0
324,cs_6,2
324,cs_7,0
324,cs_8,0
324,cs_9,1
326,cs_0,0
326,cs_1,2
326,cs_10,0
326,cs_11,2
326,cs_12,0
326,cs_13,0
326,cs_14,0
326,cs_15,1
326,cs_16,0
326,cs_17,0
326,cs_18,2
326,cs_19,0
326,cs_2,1
326,cs_20,0
326,cs_21,0
326,cs_22,0
326,cs_23,0
326,cs_24,0
326,cs_25,0
326,cs_26,1
326,cs_27,0
326,cs_3,0
326,cs_4,0
326,cs_5,0
326,cs_6,2
326,cs_7,0
326,cs_8,0
326,cs_9,1
328,cs_0,0
328,cs_1,2
328,cs_10,0
328,cs_11,2
328,cs_12,0
328,cs_13,0
328,cs_14,0
328,cs_15,1
328,cs_16,0
328,cs_17,0
328,cs_18,2
328,cs_19,0
328,cs_2,1
328,cs_20,0
328,cs_21,0
328,cs_22,0
328,cs_23,0
328,cs_24,0
328,cs_25,0
328,cs_26,1
328,cs_27,0
328,cs_3,0
328,cs_4,0
328,cs_5,0
328,cs_6,2
328,cs_7,0
328,cs_8,0
328,cs_9,1
330,cs_0,0
330,cs_1,2
330,cs_10,0
330,cs_11,2
330,cs_12,0
330,cs_13,0
330,cs_14,0
330,cs_15,1
330,cs_16,0
330,cs_17,0
330,cs_18,2
330,cs_19,0
330,cs_2,1
330,cs_20,0
330,cs_21,0
330,cs_22,0
330,cs_23,0
330,cs_24,0
330,cs_25,0
330,cs_26,1
330,cs_27,0
330,cs_3,0
330,cs_4,0
330,cs_5,0
330,cs_6,2
330,cs_7,0
330,cs_8,0
330,cs_9,1
332,cs_0,0
332,cs_1,2
332,cs_10,0
332,cs_11,2
332,cs_12,0
332,cs_13,0
332,cs_14,0
332,cs_15,1
332,cs_16,0
332,cs_17,0
332,cs_18,2
332,cs_19,0
332,cs_2,1
332,cs_20,0
332,cs_21,0
332,cs_22,0
332,cs_23,0
332,cs_24,0
332,cs_25,0
332,cs_26,1
332,cs_27,0
332,cs_3,0
332,cs_4,0
332,cs_5,0
332,cs_6,2
332,cs_7,0
332,cs_8,0
332,cs_9,1
334,cs_0,0
334,cs_1,2
334,cs_10,0
334,cs_11,2
334,cs_12,0
334,cs_13,0
334,cs_14,0
334,cs_15,1
334,cs_16,0
334,cs_17,0
334,cs_18,2
334,cs_19,0
